id,type,value,parent_id
'f8a5f023-4457-4f3a-a217-77e1bc3d4e5f','SUBJECT_AREA','Зеленогорск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'40401024-73bf-4c60-a4bc-b82f3c70a4c7','SUBJECT_AREA','Идринский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'cd093a8f-0ac6-4474-a18a-ab5574c23a59','SUBJECT_AREA','Иланский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'aa46b811-735a-4911-98d7-989d72465d8d','SUBJECT_AREA','Илимпийский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'f52fbcda-9de1-45ae-ab7c-bfb5ed00ac0b','SUBJECT_AREA','Ирбейский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'633fd551-76de-4bfd-bb2f-3b414be096c1','SUBJECT_AREA','Казачинский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'c6939274-83fd-4df7-98f5-c4d0d53aded9','SUBJECT_AREA','Кайеркан г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'ae39e96c-a8f7-433c-9369-ee838bba52ad','SUBJECT_AREA','Канск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'b568438f-4e1b-4735-9f70-0e0255a3eb89','SUBJECT_AREA','Канский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'55ec3d02-7a8d-4a24-ae86-6f5d19e7b5c3','SUBJECT_AREA','Каратузский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'1444b686-5d61-4491-ac11-a6426248d043','SUBJECT_AREA','Кедровый п','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'19d76b77-b8c6-482b-8e12-c095de394da9','SUBJECT_AREA','Кежемский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'0e974f86-6caf-4410-a322-ad585817fe82','SUBJECT_AREA','Козульский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'05641878-3d04-4a33-9546-59e7acdb6958','SUBJECT_AREA','Краснотуранский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'd1b44b52-4f60-4e86-a466-8e72289fa4f1','SUBJECT_AREA','Красноярск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'9547c61a-a67b-488d-8263-7148d8fdee59','SUBJECT_AREA','Курагинский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'c91e29fc-1caa-4abb-9470-61e80c38e6e5','SUBJECT_AREA','Лесосибирск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'8c3a2e33-ffa8-4eb5-9296-faa48622e786','SUBJECT_AREA','Манский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'43c0f098-6537-4a4f-90ec-5e575e9de330','SUBJECT_AREA','Минусинск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'84ec075c-224a-494d-b595-1eb150049e4e','SUBJECT_AREA','Минусинский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'60f95b22-6d7c-4390-a288-742eb583e0b2','SUBJECT_AREA','Мотыгинский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'57b88050-01c8-4aeb-bec2-7995796ee534','SUBJECT_AREA','Назарово г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'cb48883f-ed45-4977-a19d-6e9904be451a','SUBJECT_AREA','Назаровский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'2514bc1f-2fd2-4f3f-aaf8-678501df5184','SUBJECT_AREA','Нижнеингашский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'dd89293b-1a0e-4c6b-99c9-6e915cd2d8fa','SUBJECT_AREA','Новоселовский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'1b180bae-0fee-4aa8-adc9-5469f03899ca','SUBJECT_AREA','Норильск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'859e664a-4238-4717-b53b-191f93a5a1c8','SUBJECT_AREA','Партизанский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'b41864f9-89a6-4a80-ba21-0c336a6fb5c7','SUBJECT_AREA','Пировский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'f482a599-cbc1-4ec6-8b2a-eb5b51a4fe05','SUBJECT_AREA','Рыбинский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'd5fe63ae-870e-417d-9f21-38a638a4ae81','SUBJECT_AREA','Саянский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'3c9274d3-8092-4673-9f9b-d438a11b9344','SUBJECT_AREA','Северо-Енисейский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'ce3c4c6f-7e00-4023-b095-b7dc6042a213','SUBJECT_AREA','Солнечный п','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'182b4421-2bae-4666-b526-2f00a362de14','SUBJECT_AREA','Сосновоборск г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'322ec3d5-7f96-475e-be4f-5d54a4251fef','SUBJECT_AREA','Сухобузимский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'725565e0-b2de-46a6-b3a1-c15947ef4e95','SUBJECT_AREA','Таймырский Долгано-Ненецкий р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'11a68403-6705-4760-b4ee-b81632926b74','SUBJECT_AREA','Талнах г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'027f5420-3767-4f89-b509-d269117f1706','SUBJECT_AREA','Тасеевский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'298f3bc3-fb30-44a2-a111-d8d97e5b83a5','SUBJECT_AREA','Тунгусско-Чунский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'243c4d64-5771-4cb4-84c2-4df06ce96acf','SUBJECT_AREA','Туруханский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'179da34b-bcb2-43ec-82c5-054d45b443a3','SUBJECT_AREA','Тюхтетский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'61528e46-ccb3-4ca8-bffc-aff933fee22b','SUBJECT_AREA','Ужурский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'59dd916d-c1a3-4e38-aca8-07018a7cefb2','SUBJECT_AREA','Уярский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'2489eacd-9d30-4403-9690-3f29658bd35b','SUBJECT_AREA','Шарыпово г','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'3b41f8f2-3ec9-4269-a68d-942ae1b5f092','SUBJECT_AREA','Шарыповский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'df869690-d215-4805-a8ae-7d7eb748171e','SUBJECT_AREA','Шушенский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'577b8fa0-5fd6-4135-b79c-5485a8b0e477','SUBJECT_AREA','Эвенкийский р-н','d452d57d-8dc5-43e5-81c7-4e5e824731ef'
'f4b90d42-228d-45ce-9cf8-dbfc27888d74','SUBJECT_AREA','Баганский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'e9c31c53-5d83-4ca0-b509-2d8db0beaf24','SUBJECT_AREA','Барабинск г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'c57a0f0b-4f21-4d1f-8ef4-3024d90b13be','SUBJECT_AREA','Барабинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'eaca042c-f8d9-42c7-a119-41df9dd8b71c','SUBJECT_AREA','Бердск г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'1a28f8b2-6c50-4ab6-8010-29de2a0a975b','SUBJECT_AREA','Болотнинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'2cabb9fb-4790-43b5-9c16-86c2b70ec46b','SUBJECT_AREA','Венгеровский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'68e315b5-9ffc-404c-aab7-007c712391c1','SUBJECT_AREA','Доволенский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'8c24feda-7064-4269-bedc-9ee480b5ba93','SUBJECT_AREA','Здвинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'16a6e63f-1327-42f7-a0cc-07fc2358404a','SUBJECT_AREA','Искитим г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'db9564ab-e3d7-43b8-b3ad-d227302e1d37','SUBJECT_AREA','Искитимский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'7f4be33e-6e49-4317-b7ce-6162e9c6df2a','SUBJECT_AREA','Карасукский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'390df9e1-ec79-40b5-90c2-c03efa280d16','SUBJECT_AREA','Каргатский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'38ab4040-8faa-4ecb-8e02-cc5cbe54f94b','SUBJECT_AREA','Колыванский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'd1415a03-494e-48ab-bf1a-fb598a13ff94','SUBJECT_AREA','Коченевский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'7ce97ae7-2f5b-41fc-b69a-873ef7d9dd8a','SUBJECT_AREA','Кочковский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'93df1102-a00e-4515-9f70-b30ad61fde83','SUBJECT_AREA','Краснозерский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'50a99c1a-1d67-4c3e-816f-339875743294','SUBJECT_AREA','Куйбышев г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'95120c37-3b60-49de-81a8-e37874f19d00','SUBJECT_AREA','Куйбышевский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'195e8460-f5b4-45d7-a2b5-09551e6c483a','SUBJECT_AREA','Купинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'401e2953-0cde-43ab-8da9-e128cda7c95d','SUBJECT_AREA','Кыштовский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'ccab9184-3579-44cf-9b28-84fc470d96aa','SUBJECT_AREA','Маслянинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'b1ca0082-6219-4c69-a0a4-787c8e201abf','SUBJECT_AREA','Мошковский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'eeb8b7ad-c687-4c91-a044-50719849cdf6','SUBJECT_AREA','Новосибирск г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'8ae18fa3-000b-4d29-b2c4-9db72c391e91','SUBJECT_AREA','Новосибирский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'612d5c69-288d-4fc2-845c-e7c6786ba890','SUBJECT_AREA','Обь г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'f243af84-f3c7-4494-83bf-b2f8900636c8','SUBJECT_AREA','Ордынский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'c9f38529-b48f-40bf-8fa8-85762999d637','SUBJECT_AREA','Северный р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'f2a94071-63c2-427f-a44b-34f4fa268fe6','SUBJECT_AREA','Сузунский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'172754d6-768f-41d2-86c1-58527f837a0b','SUBJECT_AREA','Татарск г','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'628854f1-9dd3-4382-91e6-dbd1a3490281','SUBJECT_AREA','Татарский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'132e777c-ee20-47f7-91ed-a12260d68b20','SUBJECT_AREA','Тогучинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'40e9b430-5fe0-424e-9a45-0bbf702a93c4','SUBJECT_AREA','Убинский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'a9e5703c-c05d-4d17-a136-db3ec8b23756','SUBJECT_AREA','Усть-Таркский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'ddaf3639-085a-4b16-a200-11e3758bfedb','SUBJECT_AREA','Чановский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'fb93e544-2420-4822-917d-51e0c429b879','SUBJECT_AREA','Черепановский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'63925d9a-c4d0-4822-8197-8c7738a58ae1','SUBJECT_AREA','Чистоозерный р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'8ee58511-769a-44dc-9e15-2ca4a1b3b9d0','SUBJECT_AREA','Чулымский р-н','e06bb7b6-959a-43bb-9c57-75a44b2b3453'
'57411c17-72c9-490b-9fbb-c4839c336586','SUBJECT_AREA','Азовский немецкий национальный р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'81b1b077-b12b-457e-a6a9-738cd9e225ab','SUBJECT_AREA','Большереченский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'132088b3-5a4e-4b1a-905e-5d66e16232c7','SUBJECT_AREA','Большеуковский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'29f5b14a-c519-4ece-97da-84aba49ea0a4','SUBJECT_AREA','Горьковский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'8ae6e1d2-42cf-48b4-bccd-5b9ff910d8db','SUBJECT_AREA','Знаменский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'fe2bda8e-2f13-4499-b4c7-7668f4b2a358','SUBJECT_AREA','Исилькульский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'9b1a870e-b4ac-41de-b769-e9449b61b175','SUBJECT_AREA','Калачинский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'aadbc6bc-242f-4247-b366-622d0b2a67fd','SUBJECT_AREA','Колосовский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'50937bb4-6ffd-43e1-8ad3-b815d70cf543','SUBJECT_AREA','Кормиловский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'ee1bffbe-feef-4db7-86f8-3c9a310573a1','SUBJECT_AREA','Крутинский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'5223540b-2a75-4205-857b-f4266a184ba0','SUBJECT_AREA','Любинский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'8f957d1d-637d-4bff-bbe4-0e45fdb011e9','SUBJECT_AREA','Марьяновский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'd8bb49e5-9f75-41f8-a0d2-8ae42e693f89','SUBJECT_AREA','Москаленский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'a3019792-e521-42d7-9c7b-e8e6b73a8735','SUBJECT_AREA','Муромцевский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'3beac6ec-d293-4f47-8bf7-82625141b70b','SUBJECT_AREA','Называевский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'7bb96ed8-e4cb-43ba-8f79-0671f0c01a3f','SUBJECT_AREA','Нижнеомский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'86ea0ba9-b1dc-4887-a33b-caa691f86c8b','SUBJECT_AREA','Нововаршавский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'7d95477f-5348-4b10-8d3b-53e234220651','SUBJECT_AREA','Одесский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'ec8e7547-8f54-42ea-816b-b12c6cb984cd','SUBJECT_AREA','Оконешниковский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'8f7af3d1-d102-4f19-bd92-e69210f199e6','SUBJECT_AREA','Омск г','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'9af32831-ba83-42cb-8de1-4e2d23f918f4','SUBJECT_AREA','Омский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'efc81ba2-40ca-4bee-97ea-c71e873200cd','SUBJECT_AREA','Павлоградский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'db764fec-e6d1-4e82-aedf-f4673cf096ae','SUBJECT_AREA','Полтавский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'f66ad02a-0976-4ca9-9679-3cd8fa4bac33','SUBJECT_AREA','Русско-Полянский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'6fe1c952-c5d0-4fb8-b23a-07f02edd6fa1','SUBJECT_AREA','Саргатский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'd6fa6aa6-c4d3-49b5-943b-4a6ad5885bc9','SUBJECT_AREA','Седельниковский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'9af5da55-f4d9-4ca1-a784-e912f74f3a03','SUBJECT_AREA','Таврический р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'f1ecc36e-9467-4d2c-8194-a2241f0cfd5e','SUBJECT_AREA','Тарский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'9727c8ad-2c09-4753-93a4-fa6e7b1a5b41','SUBJECT_AREA','Тевризский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'a0d48da6-a47b-4a0d-baff-23836504f928','SUBJECT_AREA','Тюкалинский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'40d1eff1-8584-4730-a1a9-049716677f31','SUBJECT_AREA','Усть-Ишимский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'52268938-8b62-4c2f-9ecb-297be2952f7b','SUBJECT_AREA','Черлакский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'f765579f-af92-4007-869f-7658622706a8','SUBJECT_AREA','Шербакульский р-н','42d5c50d-2aa8-487d-9b2c-6facd47b5547'
'07d92708-663c-47fa-a40e-90d082a6bcff','SUBJECT_AREA','Александровский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'a16d039c-948f-4c8a-baa2-df762b0fca3c','SUBJECT_AREA','Асиновский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'a695498d-dbc1-4da9-ada4-69aaaae9672a','SUBJECT_AREA','Бакчарский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'30fea20a-2f76-43b5-a729-427a3647416e','SUBJECT_AREA','Верхнекетский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'5865f12c-6c04-4b22-b9bb-8be6b9937194','SUBJECT_AREA','Зырянский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'702612e3-975f-44ee-82e0-89f05983c556','SUBJECT_AREA','Каргасокский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'b23143a5-df69-412e-ae02-a1d932ddb6f1','SUBJECT_AREA','Кедровый г','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'78ae4a8a-cf47-4443-9bc6-f1199cce9feb','SUBJECT_AREA','Кожевниковский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'ee7fc15f-5ee5-4be9-9004-1ef4f4cf44d6','SUBJECT_AREA','Колпашевский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'6c36ebe0-9504-46f4-bfc9-83853e2c818b','SUBJECT_AREA','Кривошеинский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'05c29dff-32ff-4e6a-a7a9-58a6a58a1954','SUBJECT_AREA','Молчановский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'79c2a4b5-b7a1-4946-ad14-3bea0320a5a9','SUBJECT_AREA','Парабельский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'243a6e50-f34f-4ac6-879d-7aca5501d19f','SUBJECT_AREA','Первомайский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'4285bcec-262b-4eaf-b011-4994fe19f627','SUBJECT_AREA','Северск г','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'49caf736-9c31-4ce0-a841-a65700f60fdc','SUBJECT_AREA','Стрежевой г','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'bb4aa346-44b7-4128-a140-0a7ed86719fc','SUBJECT_AREA','Тегульдетский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'4e9d0a04-38cc-4923-becc-b8b08201324a','SUBJECT_AREA','Томск г','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'f1a4614d-f520-4d17-838e-73fc467b5537','SUBJECT_AREA','Томский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'c1e9ef2b-031b-4cd9-b2c9-e5bdd2148063','SUBJECT_AREA','Чаинский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'3aa1c644-0ead-475f-9537-587983b596f2','SUBJECT_AREA','Шегарский р-н','b6069c6a-239a-4c30-bf2f-1a7007bef455'
'c49c53c5-d051-4e4f-a7d1-aa36a9afedee','SUBJECT_AREA','Ак-Довурак г','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'70fcf557-3a24-4dba-8df3-0adc88e9c710','SUBJECT_AREA','Бай-Тайгинский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'75009744-747a-4b97-87c5-e96c6e64f1df','SUBJECT_AREA','Барун-Хемчикский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'2ec15d07-dcb6-406a-80da-ae997c64a413','SUBJECT_AREA','Дзун-Хемчикский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'c5685f78-af5d-4918-a37b-e69ea9450584','SUBJECT_AREA','Каа-Хемский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'3dacf5bf-de73-454a-8513-32422a7577db','SUBJECT_AREA','Кызыл г','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'2a2303c7-a9e9-488c-b895-80725a298983','SUBJECT_AREA','Кызылский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'3c6281a9-d0f0-4dd5-84bc-acd044d1d243','SUBJECT_AREA','Монгун-Тайгинский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'3737e224-b612-4c59-b4ab-f6554b718a70','SUBJECT_AREA','Овюрский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'4d10ca10-bb50-490b-a8db-51e8944ba0d5','SUBJECT_AREA','Пий-Хемский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'82e86f07-98ff-4ab0-a477-30363fbd49c2','SUBJECT_AREA','Сут-Хольский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'0029e2ad-860f-4138-a7a2-f1be8a9fa8de','SUBJECT_AREA','Тандинский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'4dbff2ff-9217-46dd-b1b4-fefcfff7a101','SUBJECT_AREA','Тере-Хольский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'e96934b4-42b5-4dd8-88d6-cf669c141e88','SUBJECT_AREA','Тес-Хемский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'5f524b6f-495e-43c9-a478-4c009fbaeca6','SUBJECT_AREA','Тоджинский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'2f262b54-a7e0-4d33-aa6b-d26e3eeb4d49','SUBJECT_AREA','Улуг-Хемский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'500046a9-201c-4430-9292-aefe6b7527d2','SUBJECT_AREA','Чаа-Хольский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'45dc1008-25fd-4dcb-88f8-5ba06bc3fc2b','SUBJECT_AREA','Чеди-Хольский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'69b0950c-5d04-4b99-a9e8-cc3d1ce0c026','SUBJECT_AREA','Эрзинский р-н','818cd676-ca8c-4f95-9e8a-10a3c4b744d9'
'4edc400d-9df3-41ad-bd0e-c5554ca53237','SUBJECT_AREA','Абаза г','84114833-8b29-413f-978a-187c6f816182'
'efa8c5f4-1218-4035-a6aa-fab4fd649c5c','SUBJECT_AREA','Абакан г','84114833-8b29-413f-978a-187c6f816182'
'dadda75d-8fcc-4594-af04-014fdebae8df','SUBJECT_AREA','Алтайский р-н','84114833-8b29-413f-978a-187c6f816182'
'85c357b9-d89c-4695-a139-c08279561198','SUBJECT_AREA','Аскизский р-н','84114833-8b29-413f-978a-187c6f816182'
'7ebddfb0-4dcf-4560-bfd3-168ee5c18509','SUBJECT_AREA','Бейский р-н','84114833-8b29-413f-978a-187c6f816182'
'6d3d4253-5702-4711-96ee-0e67e3b04114','SUBJECT_AREA','Боградский р-н','84114833-8b29-413f-978a-187c6f816182'
'5da58791-e7cc-46ff-a033-afb91ecdc9a9','SUBJECT_AREA','Орджоникидзевский р-н','84114833-8b29-413f-978a-187c6f816182'
'aa2f231e-bd19-45a4-9795-f82626c2d580','SUBJECT_AREA','Саяногорск г','84114833-8b29-413f-978a-187c6f816182'
'13050822-1df8-42de-b585-aa2c4b1d4a55','SUBJECT_AREA','Сорск г','84114833-8b29-413f-978a-187c6f816182'
'17a5336d-ac05-49d1-a0b0-5d1ba21732f7','SUBJECT_AREA','Таштыпский р-н','84114833-8b29-413f-978a-187c6f816182'
'00934b98-7731-4bad-9e3b-94c482f1a7fa','SUBJECT_AREA','Усть-Абаканский р-н','84114833-8b29-413f-978a-187c6f816182'
'713ad98f-03ed-43bf-b5e2-0529f2941294','SUBJECT_AREA','Черногорск г','84114833-8b29-413f-978a-187c6f816182'
'a31710e5-254e-4c8b-99d2-d7f7a316fb62','SUBJECT_AREA','Ширинский р-н','84114833-8b29-413f-978a-187c6f816182'
'04189d57-e79f-49f2-9abd-ab423460b63b','SUBJECT_AREA','Альменевский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'5a907d71-4832-4b11-96c4-b3160b14f2a3','SUBJECT_AREA','Белозерский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'd3ca63b6-c8a1-40b5-8295-6af166343ea4','SUBJECT_AREA','Варгашинский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'5126824b-757a-4171-bd08-2e914499622f','SUBJECT_AREA','Далматовский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'9c0dd206-6f4c-4d94-8e9a-8de55fe561f4','SUBJECT_AREA','Звериноголовский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'36ad5894-02bf-49d1-9cad-77c0e58b3ef7','SUBJECT_AREA','Каргапольский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'47fed59f-e8b4-4a57-b707-d40e35ec2df1','SUBJECT_AREA','Катайский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'904e1206-7afa-4007-acaa-8fb82f22ef6f','SUBJECT_AREA','Кетовский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'7d01604b-f055-4ae6-82af-0df26867530c','SUBJECT_AREA','Курган г','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'85b2213c-79dc-4a14-b73a-39b827ba0129','SUBJECT_AREA','Куртамышский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'5a923e05-2090-4480-ac11-1eb429c166bb','SUBJECT_AREA','Лебяжьевский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'a504d8ea-4031-4a6c-b627-e690cc570bc8','SUBJECT_AREA','Макушинский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'ffdd7817-f79d-4fa2-abf5-2c1921713ac6','SUBJECT_AREA','Мишкинский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
'e343e715-fd5e-4b95-a0ad-dccc74053455','SUBJECT_AREA','Мокроусовский р-н','86f8b958-9599-48f7-ad40-9f7e8bf6a233'
